simulation_number,Raw influent flow,Final effluent flow,Wastage flow,Total cycle flow,External recycle flow,Split internal ratio,Internal recycle flow
2312,4056.3917956441583,3734.1552299606246,322.2365656835356,9960.498662281618,2653.8166529538607,0.3263180222042783,3250.2902284687616
2313,8684.795057914698,8294.536597708578,390.25846020610686,19568.249046140507,1518.8568105373706,0.47856081426476366,9364.597215215817
2314,5061.9929563889855,4508.523239834493,553.4697165544894,15155.745936673038,3675.481507297384,0.42348766698522144,6418.2714992753445
2315,3073.601152468449,2373.193547021044,700.4076054474031,7167.396574825197,2918.02069273601,0.1640448835938465,1175.7747381946374
2316,2247.2520001835246,1729.3822186298366,517.8697815536863,7179.656340324399,4839.955648096479,0.01287647971460898,92.44869931770548
2317,6997.052455261647,6718.575659235011,278.4767960266264,8951.402332007341,806.5663045386216,0.12822388477103408,1147.7835824750775
2318,7424.594082565654,7369.879241196688,54.71484136895229,12895.93171725808,1718.8739670169698,0.29098042412473557,3752.4636858638446
2319,1616.149983419038,1054.9864367411483,561.1635466778873,3573.0916930598037,1763.3575138926806,0.0541783463595924,193.58419952584944
2320,7994.913734506942,7409.801301582923,585.1124329240185,20121.818173540993,4740.48592423817,0.3670850452585049,7386.41854658818
2321,5971.81342216408,5562.316888981483,409.4965331825954,11765.103806882866,2024.5020288249189,0.32033617633310973,3768.7883732040464
2322,4498.584662413035,3963.1163757566064,535.4682866564273,13880.444206431774,3554.008621634483,0.4198605498204626,5827.850946310299
2323,5730.658407792998,5299.080780484307,431.57762730868717,16762.60764191468,3868.9482768620164,0.4273202073948974,7163.000986530131
2324,3771.489457736553,3685.1913556246427,86.29810211191209,12074.941500193174,2429.730585317443,0.4864389172502535,5873.721480651361
2325,9124.911792622202,8512.755994977822,612.155797644378,14322.12124285312,2672.8299548130453,0.17625737605033076,2524.3795128045167
2326,6213.975094792218,5693.92348947115,520.051605321062,9180.555837314816,2579.69681088567,0.04214166850823725,386.88394122138834
2327,2996.57826665115,2486.1143641831254,510.4639024680214,9049.661905815123,4239.309158303078,0.20042455826389077,1813.774492178977
2328,9674.567123247512,9373.43074285517,301.1363803923378,12181.131873253367,1452.5691033656342,0.08652690651315043,1053.995659975183
2329,7839.91163050318,7458.651893727483,381.2597367756889,14659.019523166384,3442.4348581646586,0.23034781035806912,3376.673053544832
2330,9578.331336213527,9085.447971311842,492.8833649016776,13727.044057453599,800.4723764127426,0.24391561246110544,3348.2403629827654
2331,1260.9847929325829,1057.0541450001429,203.93064793243997,6070.341022847191,3814.71157171567,0.16385317736280292,994.6446654588365
2332,6423.54192693533,5786.833294560797,636.7086323745278,20585.123119297525,4217.706647161367,0.4830612140698864,9943.874585022028
2333,1751.214748819708,1538.8065754257286,212.40817339397796,5877.7495551301945,1706.0685711275391,0.4118015268187252,2420.466245175745
2334,1750.134819369338,1612.4495671783493,137.68525219098711,2542.43303555934,549.7318407623092,0.09540718460526165,242.56637823827532
2335,5219.641813270087,5055.7499795706435,163.8918336994408,14235.918555542834,4045.142734694324,0.3491965764217443,4971.1340294527945
2336,2384.2689879459354,1967.44154378971,416.82744415622426,10435.847525122665,4391.98105951325,0.35067563791914563,3659.597493735336
2337,3617.7797397242025,2945.4989485000215,672.280791224179,5315.468015193363,1505.7827507556312,0.03610322355067669,191.90553022809115
2338,1910.0290943658829,1315.9362278206108,594.0928665452707,6697.764597113825,3859.9307031289363,0.1385245469386273,927.8048073937654
2339,4311.78553013439,3948.7670428551965,363.0184872791915,6517.527548388338,1254.1884158428284,0.14599916944945612,951.5536100428776
2340,7869.185557553578,7563.359621460963,305.8259360926072,19971.885669064213,4031.5545483388014,0.40412536486956047,8071.145596688753
2341,1719.5037721426247,1339.7746042500714,379.72916789255237,5115.479170884793,2450.1875949239347,0.18488743230873628,945.7878100940279
2342,9691.72373354969,8996.758147634815,694.9655859148612,22166.961964800994,3489.641449194455,0.40535986927266227,8985.596819334776
2343,7829.961258378098,7570.621614167738,259.3396442103618,13103.611904739973,1944.4500418930204,0.25406740078803725,3329.2006220356043
2344,8451.767901540221,8110.3765301875,341.3913713527197,15041.236750485099,1919.1505603609783,0.3105009502276808,4670.318310398633
2345,4247.051774462271,4191.346330952993,55.705443509276876,9297.325110207792,3423.5983611379625,0.1749616114982267,1626.6749858765183
2346,5525.90644319854,4772.977633538497,752.9288096600396,8944.881209964506,2207.4828502554465,0.13543968857918542,1211.4919268566805
2347,8411.852514629023,7866.819908549636,545.0326060793803,20329.31493281411,3111.533837888846,0.4331640603595383,8805.92861616078
2348,1307.6537057843655,905.5889684410181,402.06473734334577,4638.1636492310445,3248.8128365481034,0.017614107158613057,81.69711161990129
2349,7019.423205579448,6656.332083360033,363.0911222194121,20623.022907653612,4953.275530221192,0.419449865871297,8650.324207376209
2350,2256.1421906280198,1549.268337117631,706.8738535103862,4620.692480446431,2103.064282105934,0.05659022179894241,261.4860126103399
2351,8648.767250269702,8061.5560147404285,587.2112355292702,11877.813431086879,1929.9984871817546,0.10936757956757759,1299.0477069718036
2352,5891.356369470128,5602.616139664165,288.7402298059598,12390.455113324708,3819.2016575427742,0.21628722062196853,2679.8971021217476
2353,2491.25113220505,2162.828932279241,328.4221999258077,5466.369453554337,2611.0656210930556,0.06659862799538485,364.05270611262847
2354,1911.5375484722435,1643.7072627907291,267.8302856815131,6631.653581013581,3623.083836537132,0.1654236291498491,1097.032203950337
2355,4732.070887909749,4032.105453553627,699.9654343561195,7098.750791287396,1392.3119233918007,0.13725907779161384,974.3679882139832
2356,3151.221382879694,3066.0687008089735,85.15268207071844,8870.139650930361,3697.0358491796715,0.22794256993790019,2021.882430359959
2357,5726.284140372498,4958.4897319717575,767.7944084007358,11484.26763615941,3626.8365680311686,0.18557099213970524,2131.1469418567453
2358,7543.674289535727,7191.162442891951,352.51184664377416,14269.05974577967,2747.263091424516,0.27879358906357427,3978.122384604416
2359,2151.388766527174,1927.0867468500842,224.30201967708808,10417.023472525449,3203.7740081461493,0.4859219835320173,5061.860718115629
2360,9943.556319474377,9182.602304069653,760.954015404719,20720.080403422995,4569.611868633391,0.299560238917312,6206.912244896752
2361,7519.177489994417,7025.896175106485,493.28131488793065,15492.313762285876,734.449645754161,0.4672437411932166,7238.686655616848
2362,8952.399494434323,8880.888234629781,71.51125980453463,15697.447264269906,895.5054648402604,0.37264290315581033,5849.542330016866
2363,4905.198789196356,4459.509682798872,445.68910639748134,9159.544537425207,1295.10600496267,0.3230771727059675,2959.239756797328
2364,2557.416119903787,2289.2304360586395,268.1856838451461,7333.315774496737,3198.4985992489505,0.21510065994472566,1577.4010646870001
2365,3754.1280606577266,3114.008441492907,640.1196191648178,10247.144543323298,2290.5018754874936,0.4101156765826478,4202.514624549523
2366,9089.726612065695,8478.064207953863,611.662404111824,11083.884457845066,782.802537184702,0.10928978232186165,1211.3553210385398
2367,6713.113579244373,6245.325924996794,467.7876542475783,16176.465862416793,2689.569368154271,0.41874306716971604,6773.782942848295
2368,7859.501982827079,7560.105254490863,299.3967283362095,13385.317468969357,3611.768928743018,0.14299597863269475,1914.046573017993
2369,3457.9756422274118,2818.5351029407184,639.440539286691,5826.339333773072,1788.4364779563414,0.09953543489203259,579.9272200596889
2370,8470.526506265005,7775.8028874188585,694.7236188461453,10633.915892543642,1185.849959562226,0.09192657222686568,977.5394384268263
2371,5263.04963941607,4906.482546832156,356.5670925839162,13138.229123328343,2761.37759776772,0.3892306833196169,5113.801907655502
2372,6490.157858923106,5730.125262151285,760.0325967718203,18275.782059430512,4307.072600306487,0.40920555925636487,7478.5516311351685
2373,6157.911211055932,5726.41043253978,431.5007785161484,10008.876626123198,1561.7461142977522,0.22871890585637955,2289.2193137464606
2374,4244.952006799951,3639.0762000476307,605.8758067523192,14324.87315470914,4289.531710867332,0.4042192477957966,5790.389461085717
2375,7645.701777340944,6877.167847097491,768.5339302434437,11918.023864905139,2359.582302158562,0.16049135485926302,1912.7397996020584
2376,3949.199698642071,3864.18437949114,85.01531915093048,9652.109111058995,4586.217850343481,0.11569404768187835,1116.69157298834
2377,9669.048112469018,9177.384553923275,491.66355854574084,12642.756325880076,1072.0866438438948,0.15041194603405006,1901.6215844482053
2378,9134.141515264675,8777.777928491265,356.3635867734086,17686.061344476908,3651.3049360362857,0.2770891051100191,4900.614917641008
2379,9112.152311769214,8919.6280285556,192.52428321360335,19609.9149247837,1514.6323479734929,0.4580912420633561,8983.13030122774
2380,8041.757196010026,7644.759891209101,396.9973048009206,10655.768719068286,532.749313752869,0.1953178860044873,2081.2622225476007
2381,4753.81799266836,3971.553668613431,782.2643240549262,14710.015541313109,3708.1341093205306,0.42474893629354327,6248.063464895682
2382,7388.834270309438,6978.4640433584045,410.37022695103576,8965.555068396172,1079.0471089824273,0.055509524426900825,497.6736985967841
2383,9033.361813270834,8422.231487446552,611.1303258242767,11467.578904880276,878.3178325353172,0.13567809591260432,1555.8992723418419
2384,1181.9242239104701,458.581962456494,723.3422614539759,6454.205721241641,2694.6021089321985,0.39937980073515406,2577.679399144872
2385,6380.5545918896205,5652.135374762851,728.419217126764,16708.525799786243,3371.1677289165177,0.4163624953541761,6956.80350760836
2386,5875.560691539335,5770.1558945042425,105.40479703508993,17021.952340618227,2797.90531310284,0.49045410220522295,8348.486369382174
2387,2479.7395311547634,1758.041152791032,721.6983783637311,8329.333650295497,4578.532491060737,0.15260063887154252,1271.0616379092853
2388,7558.628162729973,6854.969512356423,703.6586503735458,12461.503946734285,2348.2536729814656,0.20500110856633985,2554.622126697711
2389,8988.929666455879,8923.844998096169,65.08466835971458,11810.568948167642,840.8755121051992,0.1677111229873849,1980.7637837970324
2390,5962.672364035111,5514.484777226033,448.1875868090761,8244.608580058055,1335.581448345968,0.11478468222380062,946.3547769906509
2391,1859.3203099235968,1272.4368665898255,586.8834433337687,9431.025203708827,3317.9364091748375,0.4510398818962532,4253.768501790188
2392,3794.600565867759,3400.7211993308056,393.87936653695135,6170.916157433499,836.040876701084,0.2496022765080277,1540.2747230881819
2393,3537.333110179248,2767.177788029269,770.1553221499769,12322.362274829346,4456.7295653937435,0.351255669574011,4328.299618250526
2394,2672.2385985868164,2244.481882091597,427.75671649521894,7840.609296935719,4190.888175595952,0.1246692053608105,977.4825317102595
2395,6358.682615403477,6207.188146865194,151.49446853828303,15173.387260352769,4973.076159246848,0.2531819978597525,3841.6285060198234
2396,3354.5245293532416,2563.1456359485237,791.3788934047154,10717.698171287888,3398.3263021242974,0.36993459669816503,3964.847356820799
2397,6961.772509996885,6529.870495778017,431.902014218864,17504.253925401394,2135.2509241896296,0.48029642077569124,8407.230524896102
2398,5210.7000228523575,4557.78499383702,652.9150290153368,10038.121154534007,3413.2815744246964,0.14087691765468852,1414.139568941101
2399,1853.2370894547385,1505.822218035729,347.41487141900814,9447.012044944273,4641.827383477021,0.31247420532710235,2951.9475857531065
2400,1083.8704095854325,793.8176948895507,290.052714695882,6376.00623197779,4464.579381165602,0.12979228963928713,827.556448553748
2401,5192.376419166146,4645.48563746834,546.8907816978049,8962.175344070058,2608.861151575474,0.12953749929237485,1160.9377836243164
2402,6702.365008350196,6462.512414215345,239.85259413484388,8679.281043442721,828.7974221263162,0.13228268745979888,1148.118622968638
2403,1351.368023052728,895.520530460534,455.84749259219245,2940.1740015716587,734.3091234980952,0.29062798919527943,854.4968591655905
2404,7676.393412786987,7094.38448553096,582.0089272560215,16931.040448953452,1447.7052538403134,0.4611023063109957,7806.941813744061
2405,3436.3720260262876,2795.8087059784666,640.5633200478179,6388.72683692947,2568.3146538494225,0.06011215900209976,384.0401638510882
2406,6176.966845300421,5418.726804763712,758.2400405367068,8718.944721383354,2374.9169520375453,0.019160682640252502,167.06093293465563
2407,1663.1155154850612,1005.2010474979563,657.9144679871033,3522.8635464681715,1687.936380978166,0.0487704537123092,171.81165370842785
2408,2428.807903538598,1860.4529907797241,568.3549127588728,6596.178570815069,3699.2750351739764,0.07096467047902133,468.0956392025246
2409,7186.640847410143,6874.913431575838,311.7274158343081,10534.573160726783,2956.329141932657,0.03717314180117559,391.6031823252773
2410,5015.232029324705,4458.545711950524,556.6863173741827,6206.2935251918,765.1819820107742,0.06862058946034988,425.8795205198708
2411,7786.749782042976,7639.432282253386,147.31749978958786,18467.13957221119,2205.824275623029,0.45889973917588195,8474.565548674052
2412,5910.426895210106,5821.4685124588195,88.95838275128192,12437.480889287255,2135.482486398654,0.3530917200362139,4391.571526904526
2413,6272.09237933546,6151.392837956957,120.69954137849861,16585.24768294412,3588.6711071429495,0.4054497310863955,6724.484224361157
2414,9008.674667429084,8352.119577448933,656.5550899801443,11746.558316793098,2171.783766096315,0.04819283059319157,566.099895609018
2415,6348.275075702852,5861.654946946435,486.6201287564122,11363.05270626626,3877.2335241489964,0.10010902414895562,1137.5441190415554
2416,9389.414007263778,8825.756926839615,563.6570804241633,15744.728825295191,1745.848456631767,0.2927625129839575,4609.466383661935
2417,3338.5191262305866,2860.676221748699,477.842904481884,9091.459914468083,4557.65922609158,0.1314730068088638,1195.2815726135905
2418,6720.829078607501,6595.388417077092,125.44066153041064,20360.205320716916,3593.6955467641696,0.4933978099662762,10045.68073553497
2419,6451.731457902148,5751.369915307233,700.3615425949107,13208.8166671419,3172.2973212076045,0.2713935692784987,3584.7879061610215
2420,3206.3031558753537,2503.857400612106,702.4457552632466,8951.490092708922,3021.9533476382358,0.30422126036478814,2723.233602060758
2421,9728.710577252505,9116.385229968524,612.3253472839741,17343.368169328663,2281.248434522965,0.30751865051960137,5333.409182598437
2422,4648.62478841153,4494.066212296479,154.55857611505206,7794.267467513202,2288.0392402603948,0.11003002529872985,857.6034475991763
2423,4119.437040335181,4015.7331020647566,103.70393827042281,4982.051633116189,641.5843644114175,0.04436530361958352,221.03023358293314
2424,8757.08422516017,7984.180825874706,772.9033992854529,13309.302142626604,3646.894349697939,0.06802186706531027,905.3235820491952
2425,3769.514614202867,3493.211902722306,276.3027114805579,6466.596108287827,1197.9378843469399,0.23182886190823926,1499.1436181561908
2426,5226.63130180128,4791.598334445956,435.03296735531836,12935.149948945014,4850.780620702409,0.22092809520229423,2857.738043044605
2427,6849.982999172325,6302.307166641862,547.6758325304638,13118.421572482446,2831.2318047722106,0.2620137462929463,3437.206786313878
2428,2859.820914460586,2501.494102175254,358.326812285332,13654.442580195342,4457.7122146857155,0.4640914066967958,6336.909476528088
2429,1826.0637247199695,1232.7475514702073,593.3161732497622,2688.0600141676305,844.5170724271786,0.006502540723204331,17.47921972613585
2430,6270.04766095785,5532.559213000275,737.4884479575707,7673.969123686719,1115.5072827374402,0.037583443849828646,288.41418796507577
2431,9345.57806663237,9184.528140891938,161.0499257404266,19533.10465124787,2296.328750960427,0.4039909678507789,7891.197866428241
2432,8502.884461833884,8069.176295288533,433.7081665453517,14186.529781457572,2467.5390968411275,0.22670140524236482,3216.1062411280373
2433,9388.618314541838,8814.738929186442,573.8793853553941,24972.504646162986,4610.076407793345,0.4394356955495222,10973.809968376669
2434,1388.6279560007001,1207.6428543558536,180.98510164484568,6326.816287318746,4415.678850951356,0.0825864799869101,522.5094872630525
2435,1541.4805814507217,1253.937816397096,287.5427650536257,4742.194221004141,1178.1574369874998,0.4265021871836884,2022.5562108348147
2436,7408.618150678834,6841.661926863493,566.9562238153383,11693.749217596418,4273.378926951809,0.0010049943299484942,11.752151671288008
2437,4058.437190919616,3761.112133874616,297.3250570450016,9289.573762243168,4422.032375618716,0.08709809790013795,809.1042058807074
2438,1256.2633452007626,1177.9524468856366,78.31089831512557,2517.591135195778,897.5232822986302,0.14450500127999744,363.80451063923203
2439,9935.587399645834,9242.44321001906,693.1441896267615,13590.274435215128,2418.0042732868546,0.09099763082548351,1236.6827772331956
2440,7206.638856238568,6720.7247997710565,485.9140564675125,10513.59222639538,3233.44440400766,0.006991804045642147,73.50897673676957
2441,3625.8045139440765,3035.515800256497,590.288713687578,5507.299236456514,1818.332362803448,0.011468845709013742,63.162365280184105
2442,3036.367807733398,2807.7851804089373,228.58262732446138,7842.892652805452,1663.6385707140591,0.40073049846942094,3142.886287445416
2443,5913.701379482565,5212.485539196515,701.2158402860457,8815.115674814348,2559.716025667786,0.038762767396845144,341.6982788345896
2444,2797.6376751434427,2694.2521840121794,103.38549113126206,6549.625306811447,1111.2635629417293,0.40318704530007443,2640.7240797006107
2445,7738.542504430086,7396.769771359796,341.77273307028787,11931.547254626645,2823.555782656728,0.11477547297483592,1369.448981018385
2446,5693.848140352345,5206.721592486998,487.12654786534085,8470.010312217004,1908.078799795806,0.10248905828210797,868.0833815060755
2447,4875.156381690524,4289.277948639949,585.8784330505728,11121.982411025487,953.9652973630986,0.47589184620962066,5292.860753192639
2448,9434.375796350829,9036.78584261263,397.58995373819494,15140.26137403223,4178.47196765149,0.10088423095455351,1527.4136268689676
2449,6563.4370297548485,6219.935509019779,343.5015207350672,14821.88505204199,2577.4845493575144,0.3832821174772809,5680.963496963116
2450,3101.733461186563,2778.0425465495337,323.6909146370287,9999.215560070597,2742.3594423093027,0.4155448636557456,4155.12267368334
2451,5376.54657529369,5165.110264825628,211.4363104680594,14477.819454835177,4741.4485579937755,0.3011381893265338,4359.8243422639935
2452,3994.0143137932537,3213.2853327140774,780.7289810791723,13612.400230866198,4278.2361615963455,0.39230037895742864,5340.149777876479
2453,8192.26835346458,7791.506557562711,400.76179590186666,15637.41097131436,3320.872536688125,0.26374379392884956,4124.270102400742
2454,7713.323899912806,7055.136202470717,658.1876974420799,10638.408173145097,1912.1884350951957,0.09521122260869747,1012.8958498949871
2455,3635.669785456437,3066.7963485003984,568.8734369560377,10906.047077967385,4871.92990042424,0.21991903994602646,2398.4474060673665
2456,8946.058078757515,8681.889084559461,264.168994198052,19932.162785675624,1731.6365354540565,0.46429824454609603,9254.46820867163
2457,7336.901532655627,6968.15523018336,368.74630247226366,19128.583841213585,4046.892107371699,0.4048804806777314,7744.79023332868
2458,2790.786871766593,2164.1823580195382,626.6045137470521,4472.342806483962,613.5178508322135,0.23880953106033503,1068.038089760612
2459,8316.031284031807,8165.834889496177,150.1963945356276,16902.719191034303,2888.966643598398,0.3370890337768288,5697.721288901814
2460,2960.572302206904,2171.2979841051347,789.2743181017698,11144.704222826014,4027.1860819357057,0.3729974135440996,4156.945856457978
2461,4845.343431245951,4076.5716767985496,768.7717544474045,16089.604525287374,4553.961785167998,0.415815026059103,6690.299336415397
2462,6468.543210703799,5808.791074653854,659.7521360499355,10678.24806629169,1360.990528619028,0.26677731402773114,2848.714341532305
2463,5000.950692885121,4366.286478574285,634.6642143108339,12925.212331098688,3539.244581989176,0.33926073760498615,4385.017075786135
2464,4282.808920068175,3541.9792142626598,740.8297058055127,7780.671256775269,1763.736767971335,0.22287608861592556,1734.1255787478958
2465,4574.534872557954,3783.673578527237,790.861294030713,10618.399799879964,4439.388510758632,0.15110341081712858,1604.4764290718504
2466,2712.2972094099514,2036.2132843499903,676.0839250599616,9678.51615829676,2992.047513992941,0.41061784467504203,3974.1714513153274
2467,2939.8512762318205,2796.3690022173905,143.48227401442662,6316.473889553215,910.5994638550751,0.39041135907509034,2466.023159828181
2468,8261.009015901127,8054.9935535402265,206.01546236090235,13485.13586090627,929.0268767722735,0.3185062446548723,4295.099988020483
2469,4968.388432050003,4440.017011129825,528.3714209201742,10079.986532707762,3541.962028713045,0.15571807332594256,1569.6360838838386
2470,7280.941584307918,7128.008438338657,152.9331459692579,10523.653811581786,1552.2627070358246,0.16063332764721672,1690.4495327756558
2471,3165.865878172578,2695.2847211220655,470.58115705050955,12023.377472318827,2985.5526033130636,0.48837849567440195,5871.959014333712
2472,9988.114150829573,9884.773559992698,103.34059083687998,10900.412945110294,757.7558956407765,0.014177711460892917,154.54290969712116
2473,9582.366969022354,9493.243380777283,89.1235882450679,13237.557699145342,585.4470550970158,0.23189652940751454,3069.7436922600505
2474,4633.458549862204,4517.455540622064,116.00300924013737,12388.005635910407,3639.915703108641,0.33214639355668807,4114.631401488544
2475,5776.420174147002,5261.319278401656,515.1008957453465,17062.80870916329,2770.7785897411522,0.4990743380815599,8515.609979337694
2476,4802.863199455545,4369.639504036106,433.2236954194382,6880.351374819369,854.5348119543704,0.17774577251469387,1222.9533717771217
2477,8748.23422963356,8197.35076618583,550.8834634477148,16827.137946759034,3900.3836660980282,0.24832030741504568,4178.5200734134905
2478,7649.422426163086,7236.719895423892,412.7025307391914,13352.49399654056,4360.104573719047,0.10057799017613206,1342.967011504063
2479,7977.981760516103,7778.465398623499,199.5163618925942,16612.424313408006,4641.806675984404,0.2403403511850727,3992.6358987757394
2480,9875.7493293158,9360.161282207522,515.5880471082687,10722.930342859745,827.9112938424346,0.0017970582488462394,19.269730443744148
2481,3061.4940965823184,2420.0305720789675,641.4635245033514,4193.219315075639,960.7149764766539,0.040782566653516705,171.0102463881669
2482,9153.299548339255,8373.513024014717,779.7865243245369,17419.82775035669,1096.895119601255,0.41157887452068515,7169.633112020532
2483,1479.7847571564553,1266.0985047078113,213.68625244864313,10343.653492650486,4922.436082147692,0.3810484048494579,3941.4326700579077
2484,5023.497045722822,4735.560697467636,287.93634825518126,14736.5741683271,4424.121748245701,0.35889992671855525,5288.955397344959
2485,5797.567485324296,5456.555467681677,341.01201764261816,15950.321343138296,3719.303927528954,0.4033429676953177,6433.449957017855
2486,3356.0281064786864,2757.406801693751,598.6213047849343,11753.541242126834,3322.2744109731243,0.43180507320108624,5075.238745360774
2487,1672.7580732095676,1039.0978832730311,633.660189936537,9058.69625883167,2913.342702610739,0.49373501045578755,4472.595500904549
2488,1710.941339677879,1478.0419947690434,232.89934490883505,8369.132804706942,4280.032048725287,0.2841584044807356,2378.1594279950946
2489,9048.721724168485,8604.876730642189,443.84499352629416,14482.879341531487,2496.1448018627507,0.20286109969569438,2938.012833668829
2490,3946.467273139566,3793.337248747339,153.130024392225,10120.250842716398,4488.544804409685,0.16652144314192313,1685.2387773093315
2491,3746.603000780525,3198.475419022553,548.1275817579709,7747.896519224146,1699.920774760877,0.29703194224657686,2301.3727547044336
2492,7640.680086314599,7393.1458946747025,247.5341916398901,17558.261051337908,1546.8239562069325,0.4767418027274859,8370.757042372
2493,9442.917573476769,9287.553521219297,155.36405225746933,16178.410033175942,1616.5103096690762,0.3164082351548369,5118.982173696866
2494,2091.454479398588,1534.143894207261,557.3105851913267,4677.04407406869,986.3755238838237,0.34192837401938814,1599.2140778934727
2495,6486.434016130876,5874.515444108171,611.9185720227024,11193.11225860597,2282.460418280496,0.21658121346221798,2424.2178384821163
2496,3105.569010172408,2939.2919032289874,166.27710694341684,8809.396567863225,3035.4285730963966,0.30290372023189016,2668.3989972316904
2497,2226.265440151821,1932.759619262714,293.50582088910653,6298.172449021031,3841.821839325059,0.03653205397354392,230.0851760811328
2498,1899.9914618142634,1349.6649531400021,550.3265086742615,8356.276345321261,2773.1969313776817,0.44075707986222584,3683.087967071438
2499,6672.635164784074,6523.167008764545,149.46815601952682,12118.987774450465,2579.0987020817956,0.23659186501932072,2867.2539234594424
2500,3141.456042926852,3077.7392872997525,63.71675562710105,8959.3616337926,2222.4373278883877,0.4013085327837937,3595.4682779422665
2501,4724.453932826522,4664.297220471285,60.15671235522944,10063.177985909439,3473.1519700961367,0.1853859780341906,1865.572095340086
2502,3525.689781249202,2889.7463495077345,635.9434317414632,7520.890336829476,3939.1812324517314,0.00744849720452756,56.01933070587238
2503,5480.977116676458,5381.443912056555,99.53320461989782,13038.8538186063,2885.8005245026743,0.35831954675333666,4672.076197747019
2504,1113.7594058568723,743.3296270182428,370.4297788386283,4551.276493135123,3421.7268568119102,0.003469407987283124,15.790235033462123
2505,4069.2880934902805,3532.6970165544135,536.5910769358655,11774.925160790215,2380.6589600883726,0.45223031537545055,5324.978128707685
2506,6722.112955214367,6028.072346384106,694.0406088302562,13761.557188764775,4368.071669344445,0.19411848102106383,2671.3725812823636
2507,9397.154555171763,9117.961561133603,279.19299403815234,12115.085278828385,2212.791263269362,0.04169508186501142,505.1394730294616
2508,2049.137898015365,1659.1297696254787,390.0081283898878,11709.654412469761,4718.155257734539,0.42207575854384977,4942.361276981431
2509,4106.876796032146,3418.3511183238606,688.5256777082841,5967.604093161017,1738.393935427961,0.020499578349828906,122.33336779340758
2510,2571.0247006514264,2278.4102981643964,292.6144024870272,10636.056696364465,3367.94601477186,0.44161911934737585,4697.085999989208
2511,3224.5602572059697,2430.840130319374,793.720126886592,15181.535624360175,4379.690270249038,0.49911190142901285,7577.285127214402
2512,1278.5371267331059,713.2426437840477,565.2944829490582,8185.854303569409,3904.436690052134,0.3668377647108414,3002.8804997126954
2513,9947.94865903748,9381.26817109893,566.6804879385481,20765.997727052847,1740.8877407544087,0.4371165530949523,9077.161364153133
2514,1743.9408437459956,1210.6001622472945,533.3406814987006,7605.296985621553,2998.3535358917475,0.3764484962259661,2863.002618180551
2515,1845.9352177755,1260.0919007817893,585.8433169937091,8044.058874998485,3822.5765204045683,0.2953169763893508,2375.5471482335606
2516,5690.181465269072,5366.693768735668,323.48769653339946,7175.2080520836425,901.9459633307695,0.08126323674888913,583.080631293663
2517,1539.6530879217305,1385.421720826504,154.23136709522552,4942.440453645521,2223.9141776408514,0.23852046455225334,1178.8731945735144
2518,7236.986066930979,6684.026294577874,552.9597723531028,14891.799610806238,1592.1958878471876,0.4071111503891397,6062.617681145423
2519,4034.8244794752013,3980.517756339088,54.30672313611205,8581.861676003771,2678.5879712121978,0.21772073524823987,1868.4492362867009
2520,8148.228303445597,7502.104719553636,646.1235838919589,11589.513890174465,563.1875468837592,0.24833639087094583,2878.0980552635892
2521,1912.4626885199261,1520.5948124938054,391.86787602611935,7833.540032001454,4782.086206128454,0.145399288257113,1138.9911465193886
2522,9280.751465116637,8974.29127919238,306.46018592424474,14115.821679300814,3785.47805264783,0.07435572646764677,1049.5921767860725
2523,4877.822091672184,4578.476944174674,299.34514749750684,10556.336284100069,1307.5264352796153,0.4140629523415409,4370.987775164429
2524,7902.695970429082,7737.737656945795,164.9583134832799,11965.478811660914,3094.9474077543905,0.08088564282941346,967.8354464959275
2525,6423.921175255557,6287.533794349548,136.38738090600253,12812.952514477565,2643.6844024139164,0.29230943807753235,3745.3469549133906
2526,7580.090009372193,6787.917958627819,792.1720507443695,12121.369447924728,3167.2817372751897,0.11335334009095421,1373.9977149483693
2527,7682.950873494096,7184.610564925987,498.340308568107,13165.027073407551,2830.9135483715786,0.20137920339427695,2651.162668026578
2528,7383.7612496306965,6673.724847808211,710.036401822481,11987.27856303237,2059.399355564191,0.21223482514793462,2544.117973054297
2529,9764.039067323445,9510.32529993099,253.7137673924523,21222.09862218644,3684.101502124733,0.36631429399885784,7773.958086228198
2530,1602.702723504035,1025.4134728480603,577.2892506559733,5056.228619852141,1821.4623558393291,0.32278278303260965,1632.0635479749594
2531,1995.3932295260038,1548.6583683458775,446.73486118012534,6095.63342435828,1327.2189211036048,0.4549192982542639,2773.021284911663
2532,7449.274599824856,6781.787557186748,667.4870426380992,12293.543243719248,2447.594983068813,0.19495385712687674,2396.673676096187
2533,1963.6466742389596,1214.242086904023,749.4045873349364,4775.630370203662,2016.8263038539383,0.16650312843464138,795.1573978403956
2534,7495.098171871846,7278.585106207469,216.51306566437648,11581.57212335491,2696.620214527093,0.12000562045759078,1389.8537501169321
2535,6315.852840883482,6058.704417922731,257.14842296074585,11868.669017119064,3703.333995471031,0.15582894678127546,1849.4821948241047
2536,9840.886468676956,9355.743861022162,485.14260765478696,18932.259418552076,3782.1290012944924,0.28043372162491387,5309.243974891279
2537,5009.605478712232,4951.318381530911,58.287097181317485,8182.156927580336,1686.2674401480274,0.18164941470289836,1486.2840187184283
2538,2460.3698111623853,1902.133834584147,558.2359765782376,8359.248623111236,3191.2195197357196,0.32391180387748936,2707.6593045772715
